sentiment,text_lemmatized
3,intentar quedar él dormido trar levanta am después haberte acostar am casi reto esperar hoy calmado cosa venir tanto gente
3,d pity xiao asegurado protogema
3,horny modo máquina sexo mandar lado continente cache asegurado
3,tomo alcohol md decir extraño asegurado
3,entonces baila calle asegurado jajar eficiencia
3,día cante mirror pulmón sentimiento asegurado
3,año ir tener q buscar trabajo estable
3,animal único mantener estable momento
3,morro nunca vido poder tener estable gracias bien culerar actitudes venir decir feo
3,objetivo viaje conseguir trabajo estable verdolaga mantener
3,unico querer ahora mas nunca tener trabajo estable irme vivir solo
3,mujer observar cuerpo intranquilar si aliado fiable lucha amor unidostodosx dezurdateam dezurdateam franklportal marianacuba manolorgomez gabyisla pedritorojo katibaez avelazquezdiaz almaguerlemus cecics betzabeglezp
3,tanto fiable temu
3,base suplente tiro fiable temporada ir hacer largo poder defender siempre cara perro
3,fuente fiable institucional confirmado saber etf bitcoin spot ir ser aprobar menos semana dicho decir pela btc
3,fiable análisis hacer miguel jiménez maría porcel país papel desclasificado caso epstein
3,ojo blindado regalado mirar mal
3,contrato aar quiro blindado alguno cláusula xq ehhhh
3,concejo proveer carro nadie poder ayudar él corporado convenio facilitar queír carro nuevo corporado amenazado necesite carro blindado entienda unp concejo
3,mesa sentado rodeado estrella muerto sueño frustrado pensar si valer pena jugar carta blindado
3,caer bien nuevo blindado emocionalmente selectivo círculo
3,hoy ver virginia convicción inquebrantable
3,querer casar querer compartir vida mujer amar mdr vida así pinche lobo solitario depredador infalible pisador cima innalcanzabl soledad vuelto inquebrantable fuerte quiero quitar yo condición tanto poderoso
3,emerger fuerza imparable despertar coraje feroz consolida confianza inquebrantable encarar valentía cada experiencia determinación aceptar desafío realizar solo creer posible sino creer inalcanzable
3,hermano descubrir jefe decidir vengar él oh mirar hermano mirada inquebrantable hacer seguramente parte favorito
3,ignorar tener calma mantén control sostén marco caigar ninguno tipo prueba guardar silencio muestr ira silencio déjalo sentir poder dejar tú llevar inquebrantable frío hielo
4,culpa confiado
4,confiado ahi
4,pasar desorganizado ah confiado ir quitar mandito
4,cada vez confiado ir triunfar
4,día temer confío dio alabar palabra dio confiado temeré poder hacer yo hombre salmo
4,rabiar tanto hermoso seguro todo responder historia
4,segurisimar alguno momento dejar doler ahora alguno momento seguro si
4,saber cambio mejor seguro
4,seguir mismo paz cada vez hablar veo seguir ser lugar seguro
4,bautista junto boludo encima seguro meter idea granhermano
4,juro cada vez mas convencido mujer asi
4,viajo pa alla quedar yo mes convencido ir necesitar pensar gasto estadio quedar yo
4,cielo límite cada vez convencer único limitante vez solo hacer falta atrever él hacer él keep walking
4,totalmente convencido este año corto
4,cada vez mas convencido fanatico furio retrasado molesto jugar tratar jugar granhermano
4,decidido empezar proyecto universidad berazategui implementar escuela secundario tecnico n universidad club futbol berazategui universidad berazategui dar apoyo deporte hacer puente profesionilmo club berazategui universidad
4,comuendo hipopótamo bastqeuirjuweuur mañana empezar verdadero anorexia decidido
4,decidido dormir temprano voz gn mutis
4,hoy decidido olvidar
4,diga ir rendir yo decidido
4,wachin pensar edad ir tener resolver derivo
4,resolver zendal m euros problema saturación sanidad público ayuso repartir mascarillas hermano gratis madrileño ver hospital gaza aquí cómo bombardeo menudo vergüenza saqueador público
4,aplauso señor novio haber resolver hoy girl emergency
4,querer reportar chevroletmexico gm si pésimo servicio cuanto arreglo mecánico vehículo hacer exactamente año sacar captivo noviembre fallar transmisión cada unidad captivo salir detalle resuelto
4,directivo escuchado mucho cosa visto gestionado plantado frenado resuelto preguntado colaborado pedido ayudalo aún costar escuchar docente llorar cobra sueldoqué decir él si hacer cobrar hoy
4,dos opción subo lpm bajo tener autoconfianza punto medio
4,autoconfianzo necio tacaño rico egoísta pobre matado enterrado desaparecido gente dos guerra mundial puesto lado vida poder ser válir si dispuesto asumir consecuencia
4,crecimiento diario ejercicio impulso hacia éxito autorrealización desafiar límite físico cultivo disciplina autoconfianzo establecer meta realista ejecuto gym fitness selfdevelopment business crecimiento crecimiento
4,habilidad pagar todo vida empatiar honestidad consistencio saber decir comunicación autoconfianzar hacer contacto saber pedir ayuda gestión tiempo diálogo interno positivo agregaría
4,meteré gym inscribiré kung fu mejorar concentración tener mas autoconfianzar reducir estrés cuidare mas alimentación saldrer mas fiesta saldré mas correr acoplare horario escolar horario casa año año
4,postulandome seguridad medir jajsja
4,negociable versión amistad si amigxs preocupar seguridad amigxs listo jodir yo
4,verdad bien si dar seguridad miedo ver tanto policía calle
4,si costar ser abrir quizás desenvolver yo relación falta confianza poco seguridad hacia ami creer ahora nuevo problema
4,prestar atención señalética vaya ver rutar este pensado garantizar seguridad demá conductor rutasur nolollamesaccidente
4,nunca tanto seguro poder decir todo firmeza último vez
4,firmeza malokeirar quebrado
4,saber expresarme firmeza poder acabar aprender nuevo forme pasar tiempo
4,ver descripción tipos maestros adaptabilidad maestros agua firmezar maestros tierra convicción maestros fuego creatividad maestros aire conclusión avatar
4,diputadostodo senadoresfpvpj senadorestodo senadouxpba año tibiezar albertián ahora momento actuar firmeza convicción valentir quedar historia pueblo legisladoresfrenenaldictadorya
4,psicóloga decir hacer bien fuerte valiente realmente necesitar
4,oe fantasma bastardo culiao vo veni hacer llevai alma perro conchetumare saco muelar meo palo santo metio rajar sacowear vo haci weon meto incienso hoyo flop hacer valiente ver sombra quema casa
4,junte pedazo construí versión valiente animar ser ayer
4,valiente cobard si pequeño cobarde poder ser gran valiente
4,ser valiente querer decir miedo actuar pesar jk rowling unidostodosx dezurdateam
4,gustar vegán audaz poder hacer meter él cf subir video pescar
4,audaz revel vivaz
4,siento persona responsable mundo xq costar enero financiero cinco pesos ahorro menos deuda cubierto gasto mes
4,meta ser audaz excelencia fin
4,medio blda idea ofe miedo dnu si mañana ganar grabois querer hacer así audaz lado duro h gobierno sostener armado grande corporación
4,ir entender ahí persona aportar positivo vida
4,volver turno calidad oswaldo arcia positivo nivel ofensivo siempre equipo bestio
4,junto crear impacto positivo unidostodosx dezurdateam
4,vamir plazaaa buscar tres cuadra malir sal menos amdamo moto lado positivo roldangabb
4,junto cambio positivo unidostodosx dezurdateam
4,creer ser optimista poder ser revolucionario dificultad revolución vencer serio ser optimista pesimista nunca poder ser revolucionario fidelporsiempre latirxunavileño
4,optimista bien pesimista parecer mierdo porq confiar mas
4,presidente petro presidente eduardo méndez feliz optimista santafe petrogustavo
4,llegar cartagena indio trabajo nuevo sentí cambio autoridad trabajar sentir gente menos optimista gobierno ciudad ganas ordir obra
4,poder ser optimista pendejo día varios amistad seguro año año acabar régimen decir seguridad parecer locura esperar equivocado realidad
4,mujer capaz conocido vida pueda sugerir apoyar ahí cogerte mano ror necesita nunca necesitado ser increíble amo poder expresar palabra
4,grave problema salir mano capaz controlar
4,novia mk tío llenar casa rosario roto significar capaz matar cualquiera momento
4,bueno si deber participar anthony capaz decir mismo siempre mccelebrityec
4,rico debatir alguien especial si alguien capaz hacerte cambiar opinión
4,art cap ii falso testimonio titulo xii delito administracion justicia libro ii delito codigo penal decir asi testigo perito intérprete traductor autoridad competente afirme falsedad niegue calle verdad
4,gónada enterar yo amparo decir chalán estilo guizachín lugar expresar opinion válido aunque generar materia caso hecho deber poder ser esclarecer certeza razonable direcciónar órgano competente
4,pesar inestabilidad político peru lograr mantener estabilidad económico crecimiento gracias presidente banco central capaz independiente asamblea legislativa deber cumplir deber presentar terna competente bcb
4,alguno veterinario competente poder acudir madrid
4,fuero exclusivo necesario solo competente tribunal conocer asunto exclusión cualquiera establece razón orden publico así juez domicilio conyugal deber conocer demanda divorcio
4,exitoso hombre negocio
4,sentir lamento pérdida carlos bremer excelente persona conocer desempeñar consultor auditor financiero pésame familiar descanse paz hombre bueno exitosoqepd carlosbremer
4,ex compartir publicación lik humillarme lograstar ok ahora volver
4,esfuerzo trabajo constante ganar talento si alguien talento poner trabajo cada día disciplín llegar ninguno lado ahora imagínate alguien talento poner trabajo cada día imparable
4,triste muerte carlos bremer empresario mexicano exitoso parte fórmular éxito empresarial gente consejo eterno
4,ay cada vida cuarto hora motivo entusiasma ser triunfante momento buen suerte adorar momento estrella ir palante
4,lema vida essiempre mejor ir mas valor quello ver embargo él crees espiritual salir triunfante final justo valor dessear amistad amor lealtad cosa duro encontrar solo eternidad
4,fernanda siempre niña querer hacer enojar hermana venir decir gusta taza tir regalo invariable respuesta ver voltear triunfante madre
4,mcm tanto hierro sólido jarabe fumarato ferroso tanto mesiánico elegido dio ratti quitar vente venezuela peor todavía quedar mil pendejo creer ir triunfante
4,proponer hacer procrastinación nuevo culto llamar dejadismo término medio hacer desea protestantismo triunfante hacer desear budismo alternativo único mandamiento limítatir desear
4,hoy decir niña exitoso creí mire alrededor fíjatar logrado solito
4,querer personita siento insignificante insuficiente recordar logrado vida hijo bordo
4,costar año darme contar reconocer si buen hacer lograr chingo cosa paz vido
4,mas satisfactorio dar él cuenta logrado
4,gracias apoyo gente gracias tú k abria logrado tú querer mucho gracia
4,primero vuelo año decreto paz prosperidad
4,feliz año nuevo mucho salud prosperidad todo gente caer bien feliz aniversario triunfo revolución
4,plebeyo juntar plebeyos poner incomodo abundancia prosperidad poner incómodo alguien siempre hablar progreso nunca va ver hombre exitoso mujer pobre mente lado
4,año lleno dicho amor unión felicidad prosperidad
4,llegar prosperidad xfavaaaar
4,estaeslarevolucion triunfo significar libertad dignidad justicia verdadero primero ley ganar confianza pueblo promesa sino hacer realización vivacubar partidopcc yurisleyvaldes adisfiol asambleamoa
4,línea gabriel noriega jonrón lino relevo anthony vizcaya clave triunfo león
4,mejor triunfo año sixers absolutamente domado ranking ihart vez brunson deucir bt randle cortar racha pto importar asi ser contender
4,león dejar terreno lar sumar do triunfo error tiro jermaine palacio permitir cesar hernandez anoté carrera triunfo vizcaya lanzar entrada poncho acredita dar victoria cuarto derrota cardenal
